2.0,0.0001,1.1616297221687848,83.06714415550232
2.0,0.00019999999999999998,1.2269823498635146,64.00683355331421
2.0,0.0003,2.7588402843318325,72.67990970611572
2.0,0.00039999999999999996,4.899736183090787,61.76626229286194
2.0,0.0005,7.645981157382284,65.66157555580139
2.0,0.0006000000000000001,10.992855205920456,90.18329215049744
2.0,0.0007,14.934624212977614,106.41600203514099
2.0,0.0007999999999999999,19.464560443158764,123.43419790267944
2.0,0.0009,24.57496641288249,140.62463879585266
2.0,0.001,30.25720197644787,124.53792452812195
2.3333333333333335,0.0001,1.1361492872642547,80.71481680870056
2.3333333333333335,0.00019999999999999998,1.0748330149439185,72.35620164871216
2.3333333333333335,0.0003,1.0482711151730613,70.19564771652222
2.3333333333333335,0.00039999999999999996,1.1154394225342295,64.12461400032043
2.3333333333333335,0.0005,1.7422694183039573,68.13985633850098
2.3333333333333335,0.0006000000000000001,2.507704812080966,72.4136598110199
2.3333333333333335,0.0007,3.411332583180933,83.13763380050659
2.3333333333333335,0.0007999999999999999,4.452665584815055,88.5388867855072
2.3333333333333335,0.0009,5.631143026482584,82.94534015655518
2.3333333333333335,0.001,6.946131027888488,76.08824229240417
2.6666666666666665,0.0001,1.0497776287055436,92.34253096580505
2.6666666666666665,0.00019999999999999998,1.012833898816436,98.53380632400513
2.6666666666666665,0.0003,1.0049112236849496,88.86116647720337
2.6666666666666665,0.00039999999999999996,1.011288969763487,69.72267603874207
2.6666666666666665,0.0005,1.5797624171137297,76.04033660888672
2.6666666666666665,0.0006000000000000001,2.2741349217461835,79.44480037689209
2.6666666666666665,0.0007,3.094149927653964,86.09759831428528
2.6666666666666665,0.0007999999999999999,4.0395046569465345,85.68032145500183
2.6666666666666665,0.0009,5.109850321546578,108.09818291664124
2.6666666666666665,0.001,6.304792366645473,119.10291528701782
3.0,0.0001,1.0408476885144777,101.87622594833374
3.0,0.00019999999999999998,1.101741225078531,99.69777512550354
3.0,0.0003,1.0752149677858311,110.45831823348999
3.0,0.00039999999999999996,1.2678205642298923,108.03132677078247
3.0,0.0005,1.9805387663286478,126.81801104545593
3.0,0.0006000000000000001,,128.8512897491455
3.0,0.0007,3.8794202075878577,136.14433240890503
3.0,0.0007999999999999999,5.064966364308078,145.42410516738892
3.0,0.0009,6.407419897329765,163.41370105743408
3.0,0.001,7.906345319951728,163.40395951271057
3.333333333333333,0.0001,1.0194149707388735,126.41377878189087
3.333333333333333,0.00019999999999999998,1.0166058728829868,116.6256639957428
3.333333333333333,0.0003,1.15551440099055,112.85126042366028
3.333333333333333,0.00039999999999999996,1.6611860510185252,121.2274329662323
3.333333333333333,0.0005,2.5950379288650764,168.86033868789673
3.333333333333333,0.0006000000000000001,3.7358089768675327,159.7893886566162
3.333333333333333,0.0007,,67.68472385406494
3.333333333333333,0.0007999999999999999,,0.00099945068359375
3.333333333333333,0.0009,,0.0010004043579101562
3.333333333333333,0.001,,0.0
